Date,ASA51,XNDX,SPXT,CACR,DAX,NKYTR,HSI1,KSP2TR
19/12/2017,60376.86,7351.94,5225.43,13712.48,13215.79,35522.42,78949.25,357.23
20/12/2017,60414.96,7342.66,5221.79,13635.71,13069.17,35559.27,78896.44,356.17
21/12/2017,60263.2,7342.89,5232.16,13720.29,13109.74,35519.47,79255.28,349.53
22/12/2017,60356.2,7334.36,5229.79,13666.14,13072.79,35576.42,79824.6,351.16
27/12/2017,60357.81,7300.31,5229.01,13676.64,13070.02,35641.3,79877.62,354.98
28/12/2017,60654.99,7307.92,5239.59,13601.71,12979.94,35443.38,80595.63,359.96
4/01/2018,60544.75,7472.49,5312.33,13790.91,13167.89,36567.09,82951.05,359.78
5/01/2018,60995.77,7550.47,5349.69,13936.26,13319.64,36890.97,83161.99,364.65
9/01/2018,61129.86,7578.54,5367.26,14071.75,13385.59,37101.7,83693.02,366.07
10/01/2018,60740.03,7561.2,5361.33,14022.7,13281.34,37005.58,83861.19,363.14
11/01/2018,60450.55,7613.22,5399.46,13981.6,13202.9,36884.6,83987.14,360.99
12/01/2018,60474.76,7670.01,5435.92,14054.22,13245.03,36796.54,84775.59,362.15
16/01/2018,60261.41,7645.72,5416.86,14048.94,13246.33,37260.1,86103.97,365.81
17/01/2018,59935.48,7728.73,5467.85,13998.41,13183.96,37130.25,86316.24,364.89
18/01/2018,59923.48,7729.98,5459.5,14000.56,13281.43,36966.96,86690.11,364.82
19/01/2018,59836.21,7756.02,5483.57,14081.27,13434.45,37036.48,87048.92,365.25
22/01/2018,59697.79,7837.67,5527.89,14120.72,13463.69,37049.35,87422.73,361.65
23/01/2018,60146.62,7902.57,5540.13,14103.56,13559.6,37528.2,88872.77,366.82
24/01/2018,60322.93,7852.51,5537.03,14001.39,13414.74,37242.94,88948.3,366.8
25/01/2018,60276.75,7849.05,5540.38,13965.84,13298.36,36820.91,88127.24,370.31
29/01/2018,60529.67,7930.78,5568.67,14068.73,13324.48,36761.16,88970.44,374.71
30/01/2018,60005.5,7866.13,5508.36,13946.91,13197.71,36236.3,87999.96,369.56
31/01/2018,60154.88,7888.24,5511.21,13967.67,13189.48,35934.98,88755.56,369.54
1/02/2018,60676.79,7833.21,5508.7,13900.82,13003.9,36538.33,88114.21,369.52
2/02/2018,60988.85,7672.93,5392.21,13672.56,12785.16,36209.17,88005.39,362.48
5/02/2018,60040.78,7372.92,5171.26,13470.84,12687.49,35287.58,87042.89,358.36
6/02/2018,58118.96,7567.47,5262.02,13154.78,12392.66,33620.07,82589.41,352.51
7/02/2018,58552.97,7472.58,5235.84,13394.57,12590.43,33674.72,81854.57,344.16
8/02/2018,58691.38,7159.35,5040.06,13128.97,12260.29,34056.64,82200.3,345.42
9/02/2018,58168.34,7283.56,5116.99,12944.29,12107.48,33265.95,79652.47,337.89
13/02/2018,58389.17,7444.01,5202.22,13020.81,12196.5,33051.35,80548.96,344.59
14/02/2018,58373.9,7586.33,5273.43,13163.58,12339.16,32910.54,82373.94,348.5
20/02/2018,59396.77,7705.69,5309.99,13481.11,12487.9,34109.91,83340.42,346.76
21/02/2018,59459.64,7682.79,5280.91,13512.5,12470.49,34181.02,84847.39,348.58
22/02/2018,59570.99,7685.98,5286.5,13530.49,12461.91,33816.4,83757.54,346.03
23/02/2018,60069.59,7839.14,5371.56,13551.23,12483.79,34059.63,84573.01,351.17
26/02/2018,60554.02,7944.28,5435.38,13619.75,12527.04,34484.4,85199.01,351.76
27/02/2018,60737.35,7844.24,5367.09,13618.91,12490.73,34852.12,84577.04,351.19
28/02/2018,60369.39,7792.33,5308.09,13559.19,12435.85,34351.49,83430.36,346.79
2/03/2018,59577.15,7743.02,5265.24,13090.49,11913.71,32971.41,82723.66,341.79
5/03/2018,59243.81,7822.88,5323.36,13168.59,12090.87,32754.19,80858.32,337.61
6/03/2018,59943.79,7859.04,5337.69,13176.24,12113.87,33338.96,82547.47,344.13
7/03/2018,59357.02,7877.68,5335.47,13221.08,12245.36,33082.06,81698.47,344.88
8/03/2018,59880.82,7921.07,5360.73,13389.97,12355.57,33261.61,82944.54,348.91
9/03/2018,60087.64,8074.29,5454.03,13441.72,12346.68,33419.03,83888.02,352.11
12/03/2018,60425.98,8108.33,5447.1,13447.61,12418.39,33971.36,85520.62,355.38
13/03/2018,60212.7,8012.46,5412.75,13361.17,12221.03,34195.62,85554.49,357.91
14/03/2018,59834.7,8006.17,5383.27,13337.12,12237.74,33898.6,85103.91,356.81
15/03/2018,59692.5,7995.53,5379.39,13423.53,12345.56,33940.1,85391.12,357.64
16/03/2018,59981.34,7983.08,5388.74,13462.99,12389.58,33741.73,85292.34,357.76
19/03/2018,60086.04,7806.74,5312.23,13328.46,12217.02,33437.24,85324.26,355.01
20/03/2018,59857.67,7830.84,5320.2,13403.97,12307.33,33281.69,85422.19,356.65
22/03/2018,59871.35,7599.93,5177.52,13186.49,12100.08,33610.16,84125.61,358.42
23/03/2018,58697.31,7401.84,5069.03,13002.78,11886.31,32094.06,82071.36,346.41
26/03/2018,58396.16,7681.33,5206.69,12928.94,11787.26,32325.96,82719.81,349.19
27/03/2018,58824.64,7426.58,5116.75,13061.47,11970.83,33184.03,83375.26,350.83
28/03/2018,58394.27,7348.83,5102.69,13099,11940.71,32986.26,81294.87,345.84
29/03/2018,58092.5,7485.68,5173.19,13193.11,12096.73,33186.85,81486.72,348.5
3/04/2018,58017.45,7347.45,5121.7,13154.35,12002.45,33396.28,81794.06,347.8
4/04/2018,58112.54,7464.19,5181.31,13127.99,11957.9,33439.04,80001.53,342.43
6/04/2018,58396.36,7319.87,5103.35,13425.29,12241.27,33827.98,80895.85,345.83
9/04/2018,58597.93,7364.49,5121.9,13438.44,12261.75,34001.67,81938.45,347.87
10/04/2018,59085.18,7527.8,5207.73,13551.21,12397.32,34183.71,83291.43,348.41
11/04/2018,58799.84,7490.9,5179.19,13475.59,12293.97,34015.54,83754.21,347.3
12/04/2018,58667.16,7573.75,5222.55,13555.45,12415.01,33973.47,83574.16,347.61
13/04/2018,58803.8,7541.99,5207.57,13570.27,12442.4,34160.73,83512.06,349.43
16/04/2018,58927.76,7595.28,5249.94,13575.18,12391.41,34249.81,82176.26,349.77
17/04/2018,58929.86,7755.93,5305.9,13689.99,12585.57,34268.73,81490.91,349.18
18/04/2018,59131.36,7775.1,5310.32,13758.08,12590.83,34755.93,82091.31,353.62
19/04/2018,59328.88,7708.73,5280.57,13787.41,12567.42,34807.66,83241.16,355.26
20/04/2018,59205.56,7586.83,5235.75,13846.7,12540.5,34762.27,82454.76,352.79
23/04/2018,59379.45,7565.27,5236.04,13912.49,12572.39,34645.88,82010.41,352.79
24/04/2018,59737.99,7406.36,5166.1,13937.28,12550.82,34944.03,83045.46,350.54
26/04/2018,59634.75,7566.35,5229.61,13975.67,12500.47,35009.11,81341.62,353
27/04/2018,60067.31,7574.1,5235.73,14051.55,12580.87,35241.8,82111.06,356.42
2/05/2018,61042.37,7560.66,5168.79,14191.7,12802.25,35249.5,83323.25,358.35
8/05/2018,61463.62,7757.54,5241.53,14216.12,12912.21,35305.82,82456.08,350.95
9/05/2018,61627.34,7846.49,5292.9,14248.81,12943.06,35149.26,82817.71,349.34
10/05/2018,61735.55,7926.8,5343.7,14277.96,13022.87,35287.76,83558.31,352.55
11/05/2018,61709.71,7917.99,5354.69,14319.78,13001.24,35697.62,84406.78,353.88
14/05/2018,62028.38,7931.75,5359.66,14325.19,12977.71,35866.05,85578.04,353
15/05/2018,61750.79,7845.38,5323.23,14357.45,12970.04,35791.01,84599,349.91
16/05/2018,61843.36,7896.92,5346.33,14394.63,12996.33,35632.92,84489.68,351.05
17/05/2018,61835.33,7865.94,5343.29,14535.89,13114.61,35822.93,84126.33,349.18
18/05/2018,61766.87,7825.71,5329.66,14516.73,13077.72,35967.22,84444.42,350.38
23/05/2018,61216.18,7925.81,5369.99,14416.36,12976.84,35589.79,83510.3,353.65
24/05/2018,61264.66,7921.33,5359.32,14371.29,12855.09,35193.37,83853.57,352.73
25/05/2018,61221.47,7934.12,5347.31,14356.01,12938.01,35215.08,83492.77,353.36
29/05/2018,61032.55,7895.85,5285.7,14111.34,12666.51,35070.21,83210.39,351.3
30/05/2018,60740.01,7952.96,5353.76,14143.06,12783.76,34537.05,82042.7,343.59
31/05/2018,61021.25,7943.13,5318.1,14069.56,12604.89,34824.56,83188.15,345.43
1/06/2018,60804.04,8075.6,5376.29,14248.51,12724.27,34776.77,83259.69,347.99
4/06/2018,61160.9,8143.59,5400.5,14274.62,12770.75,35254.53,84648.84,349.79
5/06/2018,60849.57,8170.2,5404.62,14252.98,12787.13,35354.29,84922.28,350.81
7/06/2018,61491.47,8155.44,5448.18,14225.08,12811.05,35799.31,86214.72,352.93
8/06/2018,61368.54,8155.2,5465.42,14229.94,12766.55,35597.34,84727.4,349.93
12/06/2018,61462.48,8219.77,5481.07,14264.04,12842.3,35885.72,85123.83,352.01
14/06/2018,61081.87,8300.8,5474.37,14460.43,13107.1,35666.53,83388.35,345.74
15/06/2018,61867.59,8273.62,5469.37,14390.92,13010.55,35844.81,83042.73,343
19/06/2018,61949.77,8242.93,5436.13,14100.33,12677.97,34945.65,80749.8,334.8
20/06/2018,62665.05,8302.98,5445.43,14052.39,12695.16,35382.28,81398.59,337.77
21/06/2018,63270.45,8230.89,5411.4,13915.73,12511.91,35598.73,80301.85,334.44
22/06/2018,63200.31,8208.11,5421.63,14102.56,12579.72,35322.98,80418.76,337.41
25/06/2018,63050.91,8026.39,5347.23,13831.57,12270.33,35044.25,79384.55,337.05
26/06/2018,62921,8060.63,5359.01,13824.85,12234.34,35052.88,79165.28,336.37
27/06/2018,62903.2,7948.28,5312.89,13945.02,12348.61,34990.11,77725.85,335.8
28/06/2018,63225.85,8019.4,5346.44,13810.05,12177.23,34989.72,78145.75,331.88
29/06/2018,63015.41,8029.89,5350.83,13935.39,12306,35050.37,79425.71,333.44
3/07/2018,63173.83,8000.83,5340.93,13917.71,12349.14,34234.84,78302.3,326.42
5/07/2018,63227.88,8101.04,5388.28,14050.03,12464.29,33859.98,77661.46,324.51
6/07/2018,63805.39,8222.3,5434.36,14074.77,12496.17,34238.93,78029.42,326.16
9/07/2018,63945.26,8300.74,5483.89,14133.26,12543.89,34653.86,79349.72,328.49
10/07/2018,63663.58,8308.26,5503.05,14228.16,12609.85,34881.26,79332.42,329.59
11/07/2018,63231.25,8264.21,5464.01,14017.58,12417.13,34465.33,78307.51,327.63
12/07/2018,63767.43,8403.7,5512.36,14153.65,12492.97,34867.23,78775.32,327.61
13/07/2018,63768.3,8414.61,5518.33,14214.67,12540.73,35510.57,78898.72,332.33
17/07/2018,63109.59,8446.64,5534.91,14197.22,12661.54,35667.73,77947.91,330.36
18/07/2018,63531.47,8430.93,5546.86,14262.4,12765.94,35819.89,77770.15,329.9
19/07/2018,63710.41,8387.85,5525.51,14182.9,12686.29,35773.52,77475.42,329.27
20/07/2018,63945.92,8385.42,5520.5,14133.82,12561.42,35668.55,78066.27,330.43
23/07/2018,63352.88,8410,5530.66,14081.27,12548.57,35195.72,78153.79,327.78
24/07/2018,63743.52,8449.44,5557.37,14227.73,12689.39,35374.06,79278,328.81
25/07/2018,63558.41,8566.19,5607.99,14207.36,12579.33,35537.13,79992.52,328.11
26/07/2018,63526.38,8443.17,5590.99,14349.09,12809.23,35494.1,79605.93,330.45
27/07/2018,64093.33,8324.55,5554.31,14430.82,12860.4,35694.19,79679.1,331.38
30/07/2018,63871.2,8206.87,5522.81,14377.05,12798.2,35430.31,79482.28,330.83
31/07/2018,63889.6,8251.51,5549.96,14429.61,12805.5,35444.27,79067.02,331.01
1/08/2018,63843.98,8298.18,5544.19,14395.76,12737.05,35747.55,78396.86,332.79
2/08/2018,63489.4,8411.46,5572.08,14297.87,12546.33,35379.54,76664.69,327.06
3/08/2018,63427.49,8438.09,5598.71,14344.99,12615.76,35399.42,76558.91,329.36
6/08/2018,63816.13,8489.23,5619.05,14340.27,12598.21,35371.35,76955.15,328.95
7/08/2018,63622.39,8516.32,5634.98,14455.83,12648.19,35615.6,78142.73,331.11
8/08/2018,63770.84,8524.67,5633.67,14405,12633.54,35586.64,78447.74,331.12
9/08/2018,64093.87,8521.77,5627,14405.9,12676.11,35514.77,79134.21,331.37
10/08/2018,63899.46,8458.38,5588.66,14176.63,12424.35,35042.81,78468.44,327.17
13/08/2018,63632.59,8450.33,5566.36,14170.47,12358.74,34350.3,77278.81,322.95
14/08/2018,64142.81,8502.97,5602.41,14147.13,12358.87,35133.96,76770.84,324.32
16/08/2018,64618.91,8424.66,5606.56,14004.72,12237.17,34876.16,75051.52,321.16
17/08/2018,64730.96,8428.85,5625.66,13994.03,12210.55,34999.28,75374.15,321.53
20/08/2018,64845.89,8421.94,5639.53,14085.56,12331.3,34887.1,76439.42,321.57
21/08/2018,64251.77,8451.54,5651.39,14161.36,12384.49,34919.68,76905.7,325.27
22/08/2018,64094.14,8483.3,5649.31,14192.81,12385.7,35144.13,77404.53,326.46
23/08/2018,63912.78,8471.06,5640.1,14189.46,12365.58,35219.99,77024.5,327.9
24/08/2018,63944.92,8552.83,5675.12,14223.94,12394.52,35520.08,76705.08,329.29
27/08/2018,64181.7,8637.07,5719.3,14345.97,12538.31,35831.04,78374.53,330.73
28/08/2018,64577.34,8649.77,5720.89,14361.38,12527.42,35852.77,78597.3,331.16
29/08/2018,65109,8752.75,5754,14404.17,12561.68,35928.98,78776.98,332.08
30/08/2018,65109.79,8733.35,5729.45,14343.24,12494.24,35962.44,78174.42,332.08
31/08/2018,64795.65,8746.93,5730.8,14156.8,12364.06,35955.6,77409.73,334.33
4/09/2018,64551.8,8711.01,5721.86,13988.82,12210.21,35691.03,77727.64,332.92
5/09/2018,63934.43,8597.8,5705.86,13772.85,12040.46,35508.51,75711.39,328.64
6/09/2018,63339.73,8519.01,5686.7,13729.96,11955.25,35362.44,75042.14,327.88
7/09/2018,63188.29,8492.83,5674.58,13751.91,11959.63,35078,75040.95,326.3
10/09/2018,63177.68,8512.74,5685.34,13797.5,11986.34,35181.83,74071.62,327.24
11/09/2018,63601.27,8582.05,5706.99,13834.57,11970.27,35640.37,73550.86,325.86
12/09/2018,63581.24,8559.49,5709.08,13961.16,12032.3,35545.89,73356.08,325.74
13/09/2018,63145.54,8644.68,5740.75,13950.65,12055.55,35886.67,75238.83,325.82
14/09/2018,63522.77,8626.17,5743.19,14014.67,12124.33,36316.51,75996.16,331.25
18/09/2018,63488.86,8568.65,5742.18,14044.44,12157.67,36828.94,75471.29,329.92
19/09/2018,63783.14,8563.99,5749.39,14122.86,12219.02,37225.18,76370.52,330.52
20/09/2018,63577.82,8653.98,5794.72,14274.34,12326.48,37228.97,76566.42,333.19
21/09/2018,63839.59,8610.58,5792.72,14385.83,12430.88,37535.61,77902.79,335.16
27/09/2018,63707.5,8723.74,5763.22,14526.33,12435.59,37661.84,77242.79,337.47
28/09/2018,63979.04,8721.54,5763.42,14403.33,12246.73,38173.51,77445.8,335.15
2/10/2018,63141.27,8723.13,5782.37,14336.21,12287.58,38411.82,75600.46,330.71
4/10/2018,63661.72,8566.55,5740.56,14186.63,12244.14,37944.93,74199.96,325.41
5/10/2018,63756.43,8462.48,5708.9,14051.65,12111.9,37641.22,74059.04,324.85
10/10/2018,62357.93,8057.13,5512.94,13658.16,11712.5,37201.75,73001.36,321.02
11/10/2018,60650.78,7965.09,5399.54,13396.22,11539.35,35753.34,70504.44,306.86
12/10/2018,60774.17,8186.04,5476.83,13368.94,11523.81,35917.62,71997.67,311.57
15/10/2018,60170.67,8084.78,5444.61,13366.57,11614.16,35247.59,71011.39,309.14
16/10/2018,60508.59,8322.4,5561.8,13571.13,11776.55,35687.47,71059.4,308.82
18/10/2018,61256.28,8139.01,5481.13,13423.55,11589.21,35859.85,71037.89,309.46
19/10/2018,61226.16,8128.88,5479.3,13339.25,11553.83,35660.31,71336.07,310.74
22/10/2018,60869.95,8167.75,5455.88,13257.02,11524.34,35791.26,72987.51,311.6
23/10/2018,60232.37,8142.08,5426.08,13032.4,11274.28,34835.28,70736.48,303.95
24/10/2018,60093.21,7765.19,5258.61,12994.1,11191.63,34962.52,70466.42,302.63
25/10/2018,58392.59,8025.09,5356.54,13201.89,11307.12,33660.87,69753.87,297.46
26/10/2018,58405.07,7837.53,5263.74,13031.54,11200.62,33528.2,68981.31,292.97
29/10/2018,59054.52,7679.12,5229.28,13089.23,11335.48,33473.71,69254.92,290.18
30/10/2018,59847.81,7789.92,5311.67,13060.83,11287.39,33983.42,68622.69,292.72
31/10/2018,60107.66,7969.75,5369.49,13362.28,11447.51,34722.2,69722.85,294.44
1/11/2018,60215.8,8086.52,5426.33,13342.2,11468.54,34355.3,70940.67,293.66
2/11/2018,60302.51,7967.69,5392.53,13385.1,11518.99,35236.17,73928.21,304.39
5/11/2018,59982.27,7935.48,5422.88,13383.15,11494.96,34690.38,72387.59,301.61
6/11/2018,60570.29,7996.06,5457.25,13318.66,11484.34,35084.55,72908.35,303.3
7/11/2018,60795.92,8241.23,5573.06,13483.35,11579.1,34986.41,72982.95,302.05
8/11/2018,61223.32,8194.75,5562,13466.31,11527.32,35621.89,73206.33,303.9
9/11/2018,61161.55,8058.21,5511.79,13401.48,11529.16,35247.15,71459.62,303.03
12/11/2018,61481.81,7817.75,5403.19,13276.43,11325.44,35278.25,71585.13,303.3
13/11/2018,60497.81,7819.82,5395.37,13388.63,11472.22,34550.57,72031.08,301.21
14/11/2018,59445.77,7753.99,5355.94,13302.04,11412.53,34607.54,71644.46,300.29
15/11/2018,59479.45,7893.82,5414.43,13209.58,11353.67,34539.64,72898.12,303.26
16/11/2018,59424.25,7867.02,5426.86,13187.47,11341,34344.35,73122.08,303.38
19/11/2018,59045.31,7610.41,5336.7,13083.77,11244.54,34567.43,73648.39,304.12
20/11/2018,58818.47,7477.88,5240.23,12924.85,11066.41,34192.48,72163.65,301.07
21/11/2018,58517.59,7534.12,5256.61,13057.66,11244.17,34072.74,72529.86,299.61
26/11/2018,58822.27,7651.83,5304.17,13108.78,11354.72,34555.07,73680.07,301.3
27/11/2018,59410.46,7677.84,5321.52,13077.74,11309.11,34777.49,73580.39,303.86
28/11/2018,59377.92,7921.38,5444.12,13081.17,11298.88,35133.34,74560.09,305.39
29/11/2018,59726.53,7897.72,5433.49,13141.56,11298.23,35268.92,73913.09,306.18
30/11/2018,58779.99,7962.59,5478.91,13135.45,11257.24,35411.41,74068.82,303.04
3/12/2018,59858.73,8092.21,5538.86,13266.87,11465.46,35765.82,75965.86,308.43
4/12/2018,59263.59,7786.53,5359.91,13172.12,11335.32,34912.33,76184.96,305.2
6/12/2018,58690.86,7838.72,5353.43,12561.96,10810.98,34065.62,73100.58,298.38
7/12/2018,58938.8,7580.16,5229.44,12647.8,10788.09,34346.14,72841.73,299.61
10/12/2018,57600.65,7659.79,5238.7,12461.9,10622.07,33618.65,71971.51,296.34
11/12/2018,57845.6,7684.42,5237.1,12629.59,10780.51,33505.4,72025.4,295.6
12/12/2018,58650.41,7752.88,5265.53,12900.91,10929.43,34225.84,73185.36,299.82
13/12/2018,58738.22,7758.65,5265.46,12867.99,10924.7,34564,74128.96,300.87
14/12/2018,58119.53,7560.31,5165.6,12754.41,10865.77,33864.74,72928.45,296.56
17/12/2018,58703.6,7392.28,5058.58,12613.39,10772.2,34073.95,72909.41,297.43
18/12/2018,57989.77,7443.04,5059.34,12512.36,10740.89,33453.8,72144.42,296.15
19/12/2018,57897.71,7272.72,4981.92,12573.88,10766.21,33251.75,72287.34,298.53
20/12/2018,57121.95,7158.32,4903.46,12350.18,10611.1,32308.54,71611.4,295.74
21/12/2018,56725.8,6932.86,4802.51,12355.24,10633.82,31949.86,71974.42,296.02
27/12/2018,58070.37,7210.4,4946.94,12103.19,10381.51,31869.62,71207.13,295.87
28/12/2018,58792.5,7207.39,4941.61,12314.07,10558.96,31769.86,71277.9,297.47
4/01/2019,58428.9,7367.61,5035.45,12467.71,10767.69,31051.11,71618.37,292.83
7/01/2019,59092.63,7442.84,5070.76,12420.49,10747.81,31808.28,72204.37,297.01
8/01/2019,59500.75,7515.79,5120.04,12562.88,10803.98,32070.3,72315.45,294.83
9/01/2019,60081.46,7571.95,5142.66,12668.95,10893.32,32424.3,73955.6,301.59
10/01/2019,60258.03,7595.18,5165.89,12648.1,10921.59,32006.42,74120.79,301.53
11/01/2019,60042.94,7572.75,5165.15,12584.12,10887.46,32317.38,74528.38,303.32
15/01/2019,60458.65,7651.04,5193.78,12599.98,10891.79,32627.84,74984.01,306.5
16/01/2019,60672.79,7649.8,5205.45,12664.65,10931.24,32449.2,75184.7,307.98
17/01/2019,60829.23,7707.04,5245.48,12621.55,10918.62,32384.95,74775.34,308.72
18/01/2019,61136.38,7782.92,5314.78,12836.28,11205.54,32803.69,75712.09,310.99
22/01/2019,60920.04,7624.85,5239.75,12761.51,11090.11,32735.18,75473.51,309.67
23/01/2019,60763.39,7638.56,5251.29,12742.68,11071.54,32688.85,75481.2,310.99
24/01/2019,60991.83,7688.79,5258.69,12825.82,11130.18,32658.55,75796.41,314.1
25/01/2019,61406.85,7786.1,5303.51,12967.62,11281.79,32974.32,77049.04,319.85
29/01/2019,61079.94,7608.77,5254.31,12973.82,11218.83,32804.12,76944.22,321.36
30/01/2019,61210.41,7810.56,5336.6,13099.41,11181.66,32632.52,77254.89,325.47
31/01/2019,60981.04,7924.35,5383.63,13146.7,11173.1,32976.92,78112.93,324.64
1/02/2019,60962.08,7888.42,5389.19,13216.58,11180.66,33000.51,78080.13,324.53
8/02/2019,63132.43,7937.29,5395.12,13064.85,10906.78,32277.86,78123.67,319.65
12/02/2019,63223.34,8053.99,5468.98,13314.25,11126.08,33120.86,78752.68,322.15
13/02/2019,63222.73,8055.37,5485.97,13361.42,11167.22,33565.77,79664.74,323.6
14/02/2019,63181.16,8064.5,5473.33,13330.5,11089.79,33558.2,79481.54,327.81
15/02/2019,63251.19,8102.17,5533.27,13569.23,11299.8,33178.67,77996.55,322.47
19/02/2019,63694.14,8115.3,5541.98,13588.55,11309.21,33816.86,78911.47,323.53
20/02/2019,63619.83,8114.15,5552.9,13682.3,11401.97,34021.39,79710.78,327.49
21/02/2019,64073.07,8082.93,5533.8,13682.73,11423.28,34073.36,80220.34,327.5
22/02/2019,64417.45,8146.65,5569.45,13734.7,11457.7,34011.89,80742.58,327.87
25/02/2019,64630.65,8175.21,5577.09,13776.83,11505.39,34174.95,81143.27,328.17
26/02/2019,64112.65,8184.16,5572.74,13794.92,11540.79,34074,80618.62,326.91
27/02/2019,64389.78,8177.37,5570.57,13759.73,11487.33,34244.17,80577.64,327.9
28/02/2019,64627.01,8156.98,5556.49,13799.69,11515.64,33971.97,80229.49,322.27
4/03/2019,65196.29,8218.25,5573.53,13920.93,11592.66,34665.98,81167.7,320.81
5/03/2019,65028.77,8225.09,5567.4,13949.76,11620.74,34513.86,81173.32,318.47
6/03/2019,65530.78,8174.99,5531.34,13926.83,11587.63,34308.19,81386.34,317.79
7/03/2019,65901.51,8077.58,5487.56,13871.81,11517.8,34084.52,80662.8,316.68
8/03/2019,65274.96,8064.71,5476.39,13775.18,11457.84,33400.72,79137.26,312.1
11/03/2019,65028.81,8235.22,5556.77,13866.66,11543.48,33558.83,79907.88,312.35
12/03/2019,64976.44,8278.06,5573.44,13877.95,11524.17,34160.27,81122.06,315.38
13/03/2019,64857.56,8342.08,5612.56,13973.08,11572.41,33821.19,80807.48,313.42
14/03/2019,65054.66,8327.15,5609.59,14087.37,11587.47,33816.07,80930.73,314.15
15/03/2019,65009.73,8400.88,5637.77,14233.63,11685.69,34076.33,81382.01,317.82
18/03/2019,65172.37,8423.06,5658.73,14254.44,11657.06,34288.64,82502.22,317.95
19/03/2019,65113.92,8449.68,5658.15,14307.95,11788.41,34260.6,82662.89,317.83
20/03/2019,64913.93,8486.99,5641.74,14193.91,11603.89,34327.43,82255.24,317.95
22/03/2019,65234.92,8424.09,5595.5,13896.62,11364.17,34356.99,81672.84,321.5
25/03/2019,64516.42,8413.63,5591.23,13872.16,11346.65,33324.04,80025.68,315.24
26/03/2019,64562.53,8452.95,5631.39,13995.4,11419.48,34040.94,80147.88,315.42
27/03/2019,64628.02,8403.85,5605.32,13988.02,11419.04,34235.27,80600.55,315.07
28/03/2019,65052.26,8418.62,5626.32,13975.64,11428.16,33682.94,80732.31,313.43
29/03/2019,65101.27,8485.66,5664.46,14118.08,11526.04,33960.15,81507.07,314.95
